photo-count,list-view-price,list-view-date,left,celly,celly 2,celly 3,celly 4,list-view-header,list-view-location,img-wrp href,he-lazy-image src,he-lazy-image src 2,city,district,neighborhood,room,living_room,area,age,floor,price
13,15000,07-03-2024,Kiralık Daire,1 +                        1,55 m²,4                       Yaşında,4. Kat,İzmir Çiğli Balatçık Katip Çelebi Üniversitesi Kiralık 1+1,"Çiğli, Balatçık Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/4/7/0/8/0/4/1684407655-81691-40807456.jpeg,,izmir,cigli,balatcik,1,1,55,4,4,15000
12,8000,29-03-2024,Kiralık Daire,1 +                        1,47 m²,0 Yaşında,0. Kat,Seyrek Merkezde Kiralık 1+1 Daire,"Menemen, Gazi Mustafa Kemal Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/nexus-world-gayrimenkul-yatirim-danismanligi-142520/burcin-atilgan-4030648,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/2/3/4/2/4/32d42d8d-cdfd-4afe-9d94-8e8042c8c42a.jpg,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/4/6/0/3/0/4/ccf24b8f-02e2-4b81-b46f-52d1e2aac842.jpg,izmir,menemen,gazi_mustafa_kemal,1,1,47,0,0,8000
12,13000,25-03-2024,Kiralık Daire,1 +                        1,65 m²,7                       Yaşında,6. Kat,Safir'den Atatürk Mahallesinde 1+1 Eşyalı Kiralık Daire,"Buca, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/5/6/8/3/2/4/e2c21a61-33b3-49d1-8fa2-c4684be4a212.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg,izmir,buca,ataturk,1,1,65,7,6,13000
36,30000,17-03-2024,Kiralık Daire,2 +                        1,90 m²,11                       Yaşında,0. Kat,Yeni Foça Narezen Mevkii Sezonluk Eşyalı 2+1 Kiralık Daire,"Foça, Mustafa Kemal Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/0/0/7/3/2/4/b35b7876-c47b-47c3-8ce7-9418aadf44e6.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg,izmir,foca,mustafa_kemal_ataturk,2,1,90,11,0,30000
32,8000,08-04-2024,Kiralık Daire,2 +                        1,100 m²,17                       Yaşında,0. Kat,Bayraklı Tepekule Mah. 3+1 100 M2,"Bayraklı, Tepekule Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/5/9/6/1/2/4/1707323024471-42169543.jpg,,izmir,bayrakli,tepekule,2,1,100,17,0,8000
25,3500,04-03-2024,Kiralık Daire,2 +                        1,65 m²,25                       Yaşında,0. Kat,Gümüldür De Günlük-Haftalık-Aylık-Sezonluk Kiralık Eşyalı Yazlık,"Menderes, Gümüldür İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/4/7/4/1/4/1b85e2a0-3245-4071-95ff-06ddf5117812.jpg,,izmir,menderes,gumuldur_inonu,2,1,65,25,0,3500
27,17000,29-03-2024,Kiralık Müstakil Ev,3 +                        1,95 m²,25                       Yaşında,2. Kat,Satılık Foça Halk Emlak'tan Satılık Müstekil Dubleks,"Foça, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/foca-halk-emlak-2475,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/8/2/3/4/2/4/2ed9f299-fe34-49d9-a356-5de70d200544.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/7/4/2/0/0/15f75e2e-84c8-4454-ac33-4b8f769041ea.jpg,izmir,foca,ataturk,3,1,95,25,2,17000
6,12000,18-03-2024,Kiralık Daire,1 +                        1,55 m²,7                       Yaşında,3. Kat,Tınaztepe'de Kampüse Yakın Eşyalı 1+1 Kiralık Daire,"Buca, Kuruçeşme Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/izmir-yapi-gayrimenkul-124272,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/2/4/7/3/2/4/4f8fc7f2-1b6d-422b-b793-6a652b1dbbc3.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/2/4/2/1/ed5d6553-f141-4cd0-9985-a029cc2c34c9.jpg,izmir,buca,kurucesme,1,1,55,7,3,12000
18,18000,04-03-2024,Kiralık Daire,3 +                        1,120 m²,3                       Yaşında,1. Kat,Ordu Bulvarı Yakını 3+1 Yeni.,"Karşıyaka, Dedebaşı Mahallesi",,,,izmir,karsiyaka,dedebasi,3,1,120,3,1,18000
11,15000,06-04-2024,Kiralık Daire,1 +                        1,70 m²,4                       Yaşında,3. Kat,Dedebaşı'nda Anadolu Cad. Yakını 1+1 Kiralık Daire,"Karşıyaka, Dedebaşı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ra-grup-8447/ridvan-akgun-8447,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/4/8/0/0/cfc581aa-be0e-429b-acb8-97846a019fec.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/4/8/0/0/f71056d7-1a08-477d-927b-796dcc932a84.jpg,izmir,karsiyaka,dedebasi,1,1,70,4,3,15000
5,18000,10-04-2024,Kiralık Daire,1 +                        1,65 m²,4                       Yaşında,1. Kat,Şehir Hastanesine Yakın 1+1 Eşyalı Daire,"Bayraklı, Osmangazi Mahallesi",,,,izmir,bayrakli,osmangazi,1,1,65,4,1,18000
13,16500,08-04-2024,Kiralık Daire,3 +                        1,140 m²,25                       Yaşında,5. Kat,Barış Mahallesinde (kız Kulesinde) 3+1 140 Metre Kare Daire,"Buca, Barış Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/5/7/4/2/4/1712585396-9448729-42475594.jpeg,,izmir,buca,baris,3,1,140,25,5,16500
13,15500,24-03-2024,Kiralık Daire,2 +                        1,90 m²,20                       Yaşında,3. Kat,Bingül'den Kiralık Balatçıkta 2+1 Eşyalı Daire,"Çiğli, Küçük Çiğli Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/6/0/4/2/4/1711303774071-42406948.jpg,,izmir,cigli,kucuk_cigli,2,1,90,20,3,15500
13,9800,07-04-2024,Kiralık Daire,2 +                        1,100 m²,30                       Yaşında,5. Kat,"2+1, İzban Yakını Kiralık Daire","Buca, İnkılap Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/7/6/2/2/2/4/1708288928082-42226763.jpg,,izmir,buca,inkilap,2,1,100,30,5,9800
26,16500,14-03-2024,Kiralık Daire,3 +                        1,130 m²,10                       Yaşında,5. Kat,Boz Gayrimenkul’den Menderes Gölcüklerde Kiralık 3+1 Daire,"Menderes, Gölcükler Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/boz-gayrimenkul-119042,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/6/5/7/9/1/4/1703838156-6480641-41975639.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/4/0/9/1/1/63501765-2dd5-41f2-995f-8e91d679abd6.jpg,izmir,menderes,golcukler,3,1,130,10,5,16500
30,17500,29-03-2024,Kiralık Daire,2 +                        1,90 m²,31                       Yaşında,2. Kat,Üçyol Metro Yakını Doğalgazlı Otoparklı 2+1 Kiralık Daire,"Karabağlar, Bahçelievler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/1/8/3/2/2/4/fffbb6b4-5e09-4d64-8bba-48b481170cc0.jpg,,izmir,karabaglar,bahcelievler,2,1,90,31,2,17500
22,18000,30-03-2024,Kiralık Daire,2 +                        1,95 m²,35                       Yaşında,1. Kat,Karşıyaka Aksoy Müstakil Bahçesi Olan 2+1 Yüksek Giriş Kiralık Daire,"Karşıyaka, Aksoy Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/8/7/1/4/2/4/1711475861-029039-42417875.jpeg,,izmir,karsiyaka,aksoy,2,1,95,35,1,18000
30,15000,30-03-2024,Kiralık Daire,3 +                        1,130 m²,16                       Yaşında,1. Kat,Halil Emlak Tan Y.Giriş D.Gazli 3+1 110 M2 15 000 Tl,"Bornova, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/4/3/4/2/4/184c0e1a-17de-42e4-8fd1-c686511cbb8f.jpeg,,izmir,bornova,inonu,3,1,130,16,1,15000
27,13000,08-04-2024,Kiralık Daire,2 +                        1,75 m²,0 Yaşında,2. Kat,Menemen Seyrekde Dogallgazlı Arakat Asansörlü 2+1 Açık Mut.Daire,"Menemen, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/0/6/7/4/2/4/8d13ac49-30ef-48a9-8c3c-27527a53fe17.jpg,,izmir,menemen,inonu,2,1,75,0,2,13000
9,11000,09-04-2024,Kiralık Daire,2 +                        1,85 m²,40                       Yaşında,2. Kat,Üçyol Metroya  Yakın  2+1   Klasik  Kiralık Daire,"Konak, Kılıç Reis Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/3/7/7/4/2/4/e458365a-d713-42ea-9cc6-34da13016337.jpg,,izmir,konak,kilic_reis,2,1,85,40,2,11000
18,12500,03-04-2024,Kiralık Daire,2 +                        1,80 m²,35                       Yaşında,3. Kat,Aktifler'den Buca'da Kiralık Konut 2+1 Köşe Cadde Yakını,"Buca, Barış Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/4/4/5/4/2/4/91197b3f-32d6-412f-92ff-ddec7f2234eb.jpg,,izmir,buca,baris,2,1,80,35,3,12500
11,12000,08-04-2024,Kiralık Daire,2 +                        1,75 m²,25                       Yaşında,3. Kat,Baltaş Gayrimenkul Güney Cephe Doğalgazlı Kiralık Daire,"Bornova, Evka 4 Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/3/7/4/2/4/c99404fa-3603-407d-847a-c487a49e1dd0.jpg,,izmir,bornova,evka_4,2,1,75,25,3,12000
19,8000,08-04-2024,Kiralık Daire,2 +                        1,110 m²,26                       Yaşında,4. Kat,Antika Gayrimenkul'den Cumhuriyet Mah 2+1 Kiralık Daire,"Ödemiş, Cumhuriyet Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/antika-gayrimenkul-139505,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/5/4/7/4/2/4/0d84b025-4da6-4c98-9f2b-731e50e6b91d.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/0/5/9/3/1/b80d7f97-afca-40e2-b285-8fda53eddcb3.jpg,izmir,odemis,cumhuriyet,2,1,110,26,4,8000
16,8500,14-04-2024,Kiralık Daire,3 +                        1,135 m²,30                       Yaşında,5. Kat,As Yapı Gayrimenkulden Cumhuriyet Mahallesinde Önü Yeşil Alan Kiralık Daire,"Ödemiş, Cumhuriyet Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/as-yapi-gayrimenkul-141866,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/3/3/7/4/2/4/d754523a-e457-49d6-bf97-838ff01514e2.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/8/1/4/1/f69e4aca-5cdd-4c5b-906d-919ae1b64686.jpg,izmir,odemis,cumhuriyet,3,1,135,30,5,8500
20,11000,06-04-2024,Kiralık Daire,1 +                        1,45 m²,0 Yaşında,3. Kat,Menemen Seyrekte Merkezi Noktada Kiralık  1+1 Daire,"Menemen, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/1/7/6/4/2/4/91eec362-fe56-482c-8c05-a7ef8a2eba6d.jpg,,izmir,menemen,inonu,1,1,45,0,3,11000
15,13500,05-04-2024,Kiralık Daire,2 +                        1,110 m²,20                       Yaşında,3. Kat,Tuğ Gayrimenkulden Barış Mahallesinde Kiralık 2+1 Daire,"Buca, Dicle Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/4/4/5/4/2/4/1712152384-786652-42454406.jpeg,,izmir,buca,dicle,2,1,110,20,3,13500
32,16000,04-04-2024,Kiralık Daire,2 +                        1,75 m²,5                       Yaşında,2. Kat,Akıncılar Mah. 75 M2 Kapalı Mutfaklı Arakat 2+1 Kiralık Daire,"Buca, Akıncılar Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-akincilar-hipodrom-temsilciligi-18435,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/5/9/4/4/2/4/1645b31b-e563-4cbc-906f-b64e17873ecd.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/3/4/8/1/0/6639b02d-6b9c-4c8d-9e2d-fb18acd81ba0.jpg,izmir,buca,akincilar,2,1,75,5,2,16000
20,30000,28-03-2024,Kiralık Villa,3 +                        1,140 m²,22                       Yaşında,2. Kat,Cb Line'dan Çeşme Germiyanda Kiralık 3+1 Villa,"Çeşme, Yalı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-line-140184,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/9/0/2/4/2/4/773de173-2415-491a-a22a-6a05c8f40bd9.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/1/0/4/1/373cc300-d4bc-4c59-8ebf-1d5cb43c8c3a.jpg,izmir,cesme,yali,3,1,140,22,2,30000
15,12000,27-03-2024,Kiralık Daire,3 +                        1,165 m²,5                       Yaşında,2. Kat,Atatürk Mahallesi'nde Kiralık 3+1 Daire,"Torbalı, Atatürk Mahallesi",,,,izmir,torbali,ataturk,3,1,165,5,2,12000
15,8500,27-03-2024,Kiralık Daire,1 +                        1,110 m²,26                       Yaşında,5. Kat,Eşyalı 1+1 Çatı Katı,"Ödemiş, Atatürk Mahallesi",,,,izmir,odemis,ataturk,1,1,110,26,5,8500
15,18000,22-03-2024,Kiralık Daire,3 +                        1,105 m²,2                       Yaşında,2. Kat,Era Niva'dan Bayraklı M.Erener'de Kiralık 3+1 Daire,"Bayraklı, Muhittin Erener Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/era-niva-gayrimenkul-140088,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/8/0/0/4/1/c9bc0971-81af-46d2-8ea7-04d72abd503f.jpg,,izmir,bayrakli,muhittin_erener,3,1,105,2,2,18000
45,25000,28-03-2024,Kiralık Daire,3 +                        1,150 m²,11                       Yaşında,3. Kat,Dayım Gayrimenkul'den 3+1 Jeotermalli Dubleks Kiralık Daire !!!,"Balçova, Çetin Emeç Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/5/3/9/3/2/4/dd190752-a406-45f7-9154-71540281d5ca.jpg,,izmir,balcova,cetin_emec,3,1,150,11,3,25000
40,25000,22-03-2024,Kiralık Daire,3 +                        1,143 m²,12                       Yaşında,0. Kat,Buca Kozağaç'da 3+1 Eşyalı Çift Balkonlu Kiralık Daire,"Buca, Kozağaç Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/arakat-gayrimenkul-139799,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/0/1/8/3/2/4/2e714c54-9ffc-427b-9df4-7c4e0b877e1f.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/9/7/9/3/1/1d3086da-500b-463d-a427-be18740ba584.jpg,izmir,buca,kozagac,3,1,143,12,0,25000
34,11500,27-03-2024,Kiralık Müstakil Ev,1 +                        1,45 m²,3                       Yaşında,0. Kat,Larinden Oğlanasında Kiralık 1+1 30m2 Prefabrik Ve 500 M2 Bahçe,"Menderes, Oğlananası Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/larin-gayrimenkul-103687,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/3/1/7/3/2/4/7b8b9ecf-4835-41bf-8c78-fd428c39aa2d.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/8/6/3/0/1/2d407017-d4ae-4bed-bbcd-5e2ee0b62f4d.jpg,izmir,menderes,oglananasi_ataturk,1,1,45,3,0,11500
22,12000,05-04-2024,Kiralık Daire,2 +                        1,90 m²,0 Yaşında,3. Kat,İzmir Kemalpaşa Armutluda Kiralık Daire,"Kemalpaşa, Armutlu 85. Yıl Cumhuriyet Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/toklioglu-gayrimenkul-141538,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/3/7/6/3/2/4/fe9bb0cc-d38a-4a51-9cc7-ec4cfdd00a04.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/3/5/1/4/1/12660b5f-335b-4ed9-8bc0-a3fb0f0bf1bd.jpg,izmir,kemalpasa,armutlu_85_yil_cumhuriyet,2,1,90,0,3,12000
20,15000,05-04-2024,Kiralık Daire,1 +                        1,45 m²,15                       Yaşında,5. Kat,İnönü Mah Kiralık Eşyalı 1+1 Daire,"Bornova, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/8/7/5/3/2/4/1711968071327-42357857.jpg,,izmir,bornova,inonu,1,1,45,15,5,15000
35,34500,22-03-2024,Kiralık Daire,3 +                        1,160 m²,21                       Yaşında,1. Kat,Fb Gayrimenkul'den Deü Güzel Sanatların Karşısı 3+1 Kiralık,"Narlıdere, Ilıca Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/feyza-baklaci-gayrimenkul-danismanligi-130639,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/0/1/8/1/2/4/fdea7081-eacd-4b15-a168-95444808fafe.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/3/6/0/3/1/34060afc-e7a9-46a1-8cd7-508cf551228a.jpg,izmir,narlidere,ilica,3,1,160,21,1,34500
19,10000,05-04-2024,Kiralık Daire,2 +                        1,100 m²,20                       Yaşında,2. Kat,Bozyaka'da Kiralık Geniş Ev,"Karabağlar, Bahar Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/8/9/0/1/2/4/8f07eda2-1fc9-458f-ab82-b742b8bb940f.jpg,,izmir,karabaglar,bahar,2,1,100,20,2,10000
30,18000,15-03-2024,Kiralık Daire,3 +                        1,130 m²,4                       Yaşında,2. Kat,Bornova / Atatürk  Mahallesinde Kiralık   Daire,"Bornova, Kızılay Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ortaks-emlak-142119,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/6/3/0/1/2/4/8de25534-1c5c-4548-9554-a8cbe550499e.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/1/2/4/1/27bea067-d192-43d2-ad6a-b54be0ba1125.jpg,izmir,bornova,kizilay,3,1,130,4,2,18000
24,11000,08-04-2024,Kiralık Daire,1 +                        1,70 m²,16                       Yaşında,1. Kat,Günaltay Mahallesinde 1+1 Doğalgazlı Kiralık Daire,"Karabağlar, Günaltay Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/9/1/0/2/4/b59ad649-cd3a-4f35-a0a6-11fa6c93ca2f.jpeg,,izmir,karabaglar,gunaltay,1,1,70,16,1,11000
45,20000,04-04-2024,Kiralık Daire,3 +                        1,170 m²,11                       Yaşında,5. Kat,Çiğli Atatürk Mahallesi Kiralık Saunalı 3+1 Arakat Daire,"Çiğli, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/5/6/3/2/4/e43db018-5080-4e0c-90de-bba42e3f215f.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/2/0/df7055bd-f19c-4419-b22a-f3323ea09313.jpg,izmir,cigli,ataturk,3,1,170,11,5,20000
36,14000,14-03-2024,Kiralık Daire,2 +                        1,80 m²,12                       Yaşında,5. Kat,Can Emlak Tan Yaz Kış Kiralık 2+1 Daire,"Menderes, Gümüldür Fevzi Çakmak Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/5/5/3/2/4/86864e72-cfa5-452c-bb3a-ecef45fa7668.jpg,,izmir,menderes,gumuldur_fevzi_cakmak,2,1,80,12,5,14000
33,15000,14-04-2024,Kiralık Daire,2 +                        1,80 m²,10                       Yaşında,2. Kat,Ata 35 Emlak Tan Bağarası Merkez De Eşyalı Kiralık Daire,"Foça, Kazım Dirik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ata-35-emlak-121980,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/3/3/3/2/4/5ff4506c-2baa-48af-9ef5-0b3587eaef9c.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/9/1/2/1/c56806b9-a734-45b5-97d6-091fbba5d223.jpeg,izmir,foca,kazim_dirik,2,1,80,10,2,15000
37,10000,01-04-2024,Kiralık Daire,1 +                        1,70 m²,0 Yaşında,2. Kat,Tınaztepe Kampüs Yanında Ön Cephe Sıfır Doğalgazlı Asansörlü 1+1 Daire,"Buca, Kuruçeşme Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ilhan-emlak-9764,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/4/2/8/2/2/4/614701b3-ce8c-408c-bc5c-2bdd93a1832b.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/6/7/9/0/0/633853af-7688-4cf3-93f5-f98557e6e1e8.jpg,izmir,buca,kurucesme,1,1,70,0,2,10000
17,15000,29-02-2024,Kiralık Daire,3 +                        1,120 m²,20                       Yaşında,2. Kat,İzmir Selçuk Cumhuriyet Mahallesinde Kiralık Daire,"Selçuk, Cumhuriyet Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/2/2/2/2/4/4daf8898-e5d4-428d-b423-25df108fb1a3.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/4/2/3/1/aefe9f3b-6c32-43fe-a898-cc52fa9ed993.jpg,izmir,selcuk,cumhuriyet,3,1,120,20,2,15000
40,18000,08-03-2024,Kiralık Daire,3 +                        1,150 m²,15                       Yaşında,1. Kat,Gaziemir Sarnıç Menderes Mah. De Kiralık 3+1 Boş Daire,"Gaziemir, Menderes Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/8/0/2/2/4/006d2ca1-17c0-42ea-814d-bdf70faa007e.jpg,,izmir,gaziemir,menderes,3,1,150,15,1,18000
24,18000,28-03-2024,Kiralık Daire,2 +                        1,85 m²,8                       Yaşında,5. Kat,Özpa - Üçyol Metro  Bahçelievlerde 8 Yaşında Genç Binada  Doğalgazlı  Lüks 2+1 Kiralık  Daire,"Karabağlar, Bahçelievler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/1/0/4/2/4/df4cfe18-876c-41c4-b06f-3bd9f93a7573.jpg,,izmir,karabaglar,bahcelievler,2,1,85,8,5,18000
12,14000,26-03-2024,Kiralık Daire,2 +                        1,100 m²,21                       Yaşında,1. Kat,Arsal'dan Kadın Doğum Hasth Cepheli 2+1 D.Gazlı Arakat Kiralık,"Buca, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/arsal-insaat-gayrimenkul-142478,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/2/4/1/095c5f4d-d51b-4fdd-afd9-1523c4b457db.jpg,,izmir,buca,ataturk,2,1,100,21,1,14000
15,17000,19-03-2024,Kiralık Daire,2 +                        1,100 m²,28                       Yaşında,2. Kat,Bornova Küçükpark Metro Sokagında İki Oda Salon Klimalı,"Bornova, Kazımdirik Mahallesi",,,,izmir,bornova,kazimdirik,2,1,100,28,2,17000
10,13000,08-04-2024,Kiralık Daire,2 +                        1,90 m²,2                       Yaşında,0. Kat,Foça Bağarası 2+1 Bahçe Katı Kiralık Daire,"Foça, Kazım Dirik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg,,izmir,foca,kazim_dirik,2,1,90,2,0,13000
12,13000,02-04-2024,Kiralık Daire,2 +                        1,85 m²,15                       Yaşında,1. Kat,Buca Camlikulede Kiralık Daire,"Buca, Çamlıkule Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/izmir-zirve-144358,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/6/9/4/4/2/4/1712073088856-42449622.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/5/3/4/4/1/58af1b64-01f0-4b19-9246-e4cc85b8a5fc.jpg,izmir,buca,camlikule,2,1,85,15,1,13000
28,35000,17-03-2024,Kiralık Daire,3 +                        1,170 m²,5                       Yaşında,4. Kat,"Full Yapılı , 3 Cepheli , Geniş Ve Ferah ,3+1 Kiralık Daire","Bayraklı, Soğukkuyu Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/6/9/6/3/2/4/2a780c15-6f8d-42e3-b7e7-f069d9863575.jpeg,,izmir,bayrakli,sogukkuyu,3,1,170,5,4,35000
